lens_random_index,lens_mass,lens_class,lens_ra_ref,lens_dec_ref,lens_pmrac,lens_pmdec,lens_parallax,lens_dist,lens_will_escape,lens_G,source_id,source_ra_ref,source_dec_ref,source_pmrac,source_pmdec,source_parallax,source_G,min_approach,thetaE,u_min,t0_est_sim,phot_flag,ast_flag
42174.0,0.3143653273582458,Star,270.9549693093344,-28.40193501719528,-0.6580737797199419,-3.9727925011847898,0.1436915893490882,6.959349566177968,False,24.24944839281423,4.062455702377988e+18,270.95349697005156,-28.40552829984841,-3.923383,-13.029084,0.097951114,19.711586,1.540931099447744,0.3422051485031441,4.502945400406756,587.2402254955446,False,False
42174.0,0.3143653273582458,Star,270.9549693093344,-28.40193501719528,-0.6580737797199419,-3.9727925011847898,0.1436915893490882,6.959349566177968,False,24.24944839281423,4.062455702377988e+18,270.95992517530215,-28.398206837321393,-7.8291874,-10.107223,0.10720487,20.698671,2.6428854837920643,0.305635368933739,8.6471846927017,4203.897799599928,False,False
42250.0,0.6790412664413452,Star,270.0104172097677,-30.0957267067067,0.4278674864071684,-1.3619108056127034,0.3398609252976191,2.942380031256289,False,19.665463226214587,4.0442307817515254e+18,270.01000751703486,-30.096229634342055,-0.6564207,-2.8863237,0.12481981,20.354988,9.435062832334255,1.090505143542167,8.65201130706031,832.2847790507365,False,False
42250.0,0.6790412664413452,Star,270.0104172097677,-30.0957267067067,0.4278674864071684,-1.3619108056127034,0.3398609252976191,2.942380031256289,False,19.665463226214587,4.0442311597086474e+18,270.0134294743172,-30.094082990462443,-5.250958,-4.9393106,0.117513224,20.673193,5.823105297374561,1.1088767774417043,5.2513547184287495,3668.800509183487,False,False
42291.0,0.0927464738488197,Star,275.4238166959959,-25.41203738044968,-4.130230268982804,-0.9381751886834252,0.1435820939972269,6.96465674904639,False,28.48386370778237,4.053178366860198e+18,275.4227461035218,-25.413951206138375,-6.6416025,-5.908484,0.13066901,19.53482,0.0021236772090998,0.0987603394642619,0.0215033405172558,630.248045099109,True,False
51686.0,0.3468535542488098,Star,270.79116999958177,-28.388020561397283,-0.753783681912594,-0.864407897167042,0.1633746101595553,6.120902134201745,False,23.769112756909227,4.062497518179582e+18,270.7893172037631,-28.38975518886027,-7.9399443,-8.513974,0.10856059,19.587109,1.1375819355206322,0.3934937010309344,2.8909787692667575,1199.3515184579014,False,False
42986.0,0.0944972708821296,Star,275.9716023218034,-21.518411464230702,-1.7310948673266695,1.0203145611177025,0.1735609001150957,5.761666362278926,False,27.93545258006325,4.090999196033745e+18,275.97197359571334,-21.51472779254973,-2.5034983,-7.201,0.08619418,19.397797,2.5386238722602195,0.2592994117371158,9.790318671582408,3628.79323513366,False,False
43086.0,0.2068346738815307,Star,268.2173090524724,-28.682940172947063,9.837448002452716,0.7610205077982266,0.2052084179613466,4.873094437034068,False,24.090353587494747,4.057364757382955e+18,268.22283143294874,-28.68350885764075,0.21420276,1.8900223,0.16153301,16.840864,1.0684796008549609,0.2712370676740159,3.9392831150169503,3828.829605382797,False,False
43361.0,0.0711182430386543,Star,244.2326341477301,-55.229942789847705,-3.615238103214217,-2.4714604560857674,0.5175301992887794,1.9322543909017464,False,29.808314725446692,5.931696353737441e+18,244.23216315591307,-55.22964179518333,-2.9275725,-3.238946,0.16043618,20.654072,2.688482291480608,0.4547792909793061,5.911619866619966,3425.756319330788,False,False
43407.0,0.5280137062072754,Star,270.3768462723079,-27.605089585828896,5.652240496622306,-2.024551557871448,0.160428419889601,6.2333095388469895,False,22.27031519117092,4.063114756519625e+18,270.37891786851026,-27.604848319446475,-5.2946553,-3.4631999,0.13575101,20.39934,0.0282830121988349,0.3257551331561983,0.0868229210229309,2619.6097472267684,True,False
